"idGame" "slugTeam" "namePlayer" "groupStartPosition" "idTeam" "idPlayer" "fgm" "fga" "pctFG" "fg3m" "fg3a" "pctFG3" "pctFT" "fg2m" "fg2a" "pctFG2" "cityTeam" "teamName" "minExact" "ftm" "fta" "oreb" "dreb" "treb" "ast" "stl" "blk" "tov" "pf" "pts" "pctTOVTeam" "ortg" "drtg" "netrtg" "ratioASTtoTOV" "pace" "possessions"
"652" 22100233 "BKN" "DeAndre' Bembry" "F" 1610612751 1627761 3 7 0.429 0 2 0 0.5 3 5 0.6 "Brooklyn" "DeAndre'" 41.1 1 2 0 3 3 1 0 2 1 2 7 10 118.4 111.8 6.6 1 100.43 87
"653" 22100233 "BKN" "Bruce Brown" "F" 1610612751 1628971 2 5 0.4 0 1 0 1 2 4 0.5 "Brooklyn" "Bruce" 16.7 2 2 1 2 3 1 0 1 1 2 6 12.5 81.8 130.3 -48.5 1 94.85 33
"654" 22100233 "BKN" "Blake Griffin" "C" 1610612751 201933 3 7 0.429 0 1 0 0 3 6 0.5 "Brooklyn" "Blake" 24.5333333333333 0 0 2 4 6 1 2 3 0 3 6 0 116.7 90.6 26.1 0 104.67 54
"655" 22100233 "BKN" "Patty Mills" "G" 1610612751 201988 9 13 0.692 4 8 0.5 0 5 5 1 "Brooklyn" "Patty" 34.1666666666667 0 0 1 1 2 3 1 1 1 0 22 5.9 126 121.4 4.6 3 100.45 73
"656" 22100233 "BKN" "James Harden" "G" 1610612751 201935 7 25 0.28 3 13 0.230769230769231 0.95 4 12 0.333333333333333 "Brooklyn" "James" 41.0166666666667 19 20 1 9 10 8 3 2 6 4 36 12.8 116.9 106.1 10.8 1.33 96.55 83
"657" 22100233 "BKN" "Jevon Carter" NA 1610612751 1628975 2 6 0.333 2 6 0.333333333333333 0 0 0 0 "Brooklyn" "Jevon" 23.4166666666667 0 0 2 2 4 1 0 1 0 3 6 0 102.2 106.1 -3.9 0 96.34 45
"658" 22100233 "BKN" "James Johnson" NA 1610612751 201949 8 11 0.727 1 2 0.5 0 7 9 0.777777777777778 "Brooklyn" "James" 25.8166666666667 0 0 3 7 10 4 0 1 1 5 17 6.3 131.5 118.5 13 4 100.42 54
"659" 22100233 "BKN" "LaMarcus Aldridge" NA 1610612751 200746 7 16 0.438 0 0 0 1 7 16 0.4375 "Brooklyn" "LaMarcus" 23.2666666666667 1 1 4 1 5 0 0 2 1 0 15 5.9 113.3 141.9 -28.5 0 90.77 45
"660" 22100233 "BKN" "Cam Thomas" NA 1610612751 1630560 0 1 0 0 0 0 0 0 1 0 "Brooklyn" "Cam" 9.98333333333333 0 0 0 0 0 0 0 0 0 0 0 0 104.2 130.4 -26.3 0 112.99 24
"661" 22100241 "MIA" "Jimmy Butler" "F" 1610612748 202710 11 19 0.579 0 2 0 0.778 11 17 0.647058823529412 "Miami" "Jimmy" 38.4666666666667 7 9 0 5 5 4 2 0 1 1 29 3.6 112.2 112.3 -0.2 4 91.72 74
"662" 22100241 "MIA" "P.J. Tucker" "F" 1610612748 200782 5 6 0.833 2 3 0.666666666666667 1 3 3 1 "Miami" "P.J." 34.2 2 2 2 3 5 3 1 1 1 4 14 9.1 114.1 110.8 3.3 3 90.53 64
"663" 22100241 "MIA" "Bam Adebayo" "C" 1610612748 1628389 5 12 0.417 0 1 0 0.833 5 11 0.454545454545455 "Miami" "Bam" 29.4333333333333 5 6 4 2 6 3 0 0 3 5 15 14.3 94.6 103.5 -8.9 1 92.14 56
"664" 22100241 "MIA" "Duncan Robinson" "G" 1610612748 1629130 3 7 0.429 1 5 0.2 0 2 2 1 "Miami" "Duncan" 19.5 0 0 2 3 5 1 1 0 1 4 7 11.1 121.6 94.9 26.7 1 93.54 37
"665" 22100241 "MIA" "Kyle Lowry" "G" 1610612748 200768 3 12 0.25 1 7 0.142857142857143 0 2 5 0.4 "Miami" "Kyle" 36.0333333333333 0 0 0 3 3 7 0 1 3 5 7 13.6 108.6 107.2 1.3 2.33 92.58 70
"666" 22100241 "MIA" "Tyler Herro" NA 1610612748 1629639 8 16 0.5 3 6 0.5 1 5 10 0.5 "Miami" "Tyler" 30.4833333333333 1 1 1 4 5 3 2 0 3 1 20 13.6 95.1 122 -27 1 94.46 61
"667" 22100241 "MIA" "Dewayne Dedmon" NA 1610612748 203473 1 2 0.5 0 0 0 0 1 2 0.5 "Miami" "Dewayne" 9.23333333333333 0 0 0 0 0 0 0 0 0 2 2 0 104.8 136.8 -32.1 0 103.97 21
"668" 22100241 "MIA" "Max Strus" NA 1610612748 1629622 1 4 0.25 0 3 0 0 1 1 1 "Miami" "Max" 24.7833333333333 0 0 0 4 4 0 0 0 0 3 2 0 108.5 110.4 -1.9 0 92 47
"669" 22100241 "MIA" "Caleb Martin" NA 1610612748 1628997 1 3 0.333 0 0 0 1 1 3 0.333333333333333 "Miami" "Caleb" 17.8666666666667 2 2 1 3 4 0 1 1 0 1 4 0 102.6 102.6 0.1 0 103.47 38
"670" 22100241 "WAS" "Kentavious Caldwell-Pope" "F" 1610612764 203484 5 10 0.5 5 8 0.625 1 0 2 0 "Washington" "Kentavious" 27.45 1 1 0 3 3 1 1 0 2 0 16 15.4 103.8 109.4 -5.6 0.5 91.8 52
"671" 22100241 "WAS" "Kyle Kuzma" "F" 1610612764 1628398 1 5 0.2 0 1 0 0.667 1 4 0.25 "Washington" "Kyle" 30.1333333333333 4 6 4 7 11 1 0 1 1 2 6 10 107 114 -7 1 90.8 57
"672" 22100241 "WAS" "Daniel Gafford" "C" 1610612764 1629655 3 3 1 0 0 0 0 3 3 1 "Washington" "Daniel" 14.85 0 0 0 1 1 0 0 1 4 4 6 57.1 96.3 132.1 -35.8 0 88.89 27
"673" 22100241 "WAS" "Bradley Beal" "G" 1610612764 203078 8 17 0.471 1 7 0.142857142857143 1 7 10 0.7 "Washington" "Bradley" 36.9166666666667 4 4 1 3 4 9 0 0 6 5 21 18.2 114.3 112.9 1.4 1.5 91.02 70
"674" 22100241 "WAS" "Spencer Dinwiddie" "G" 1610612764 203915 6 11 0.545 4 7 0.571428571428571 0 2 4 0.5 "Washington" "Spencer" 30.3333333333333 0 0 0 1 1 4 0 0 1 1 16 6.3 111.3 108.2 3.1 4 97.32 62
"675" 22100241 "WAS" "Montrezl Harrell" NA 1610612764 1626149 5 7 0.714 0 0 0 1 5 7 0.714285714285714 "Washington" "Montrezl" 25.4833333333333 3 3 3 4 7 3 2 0 3 3 13 21.4 126.4 92.6 33.8 1 100.75 53
"676" 22100241 "WAS" "Deni Avdija" NA 1610612764 1630166 3 7 0.429 0 1 0 1 3 6 0.5 "Washington" "Deni" 26.9 2 2 1 4 5 4 1 0 0 3 8 0 111.8 100 11.8 0 92.79 51
"677" 22100241 "WAS" "Raul Neto" NA 1610612764 203526 2 5 0.4 0 0 0 0.8 2 5 0.4 "Washington" "Raul" 18.9666666666667 4 5 0 0 0 0 1 0 0 1 8 0 111.4 97.1 14.3 0 88.61 35
"678" 22100241 "WAS" "Corey Kispert" NA 1610612764 1630557 1 3 0.333 1 3 0.333333333333333 1 0 0 0 "Washington" "Corey" 17.7166666666667 2 2 0 2 2 0 0 0 1 0 5 20 108.1 94.6 13.5 0 100.24 37
"679" 22100241 "WAS" "Aaron Holiday" NA 1610612764 1628988 2 6 0.333 0 3 0 0 2 3 0.666666666666667 "Washington" "Aaron" 11.25 0 0 0 1 1 0 1 0 1 0 4 14.3 100 100 0 0 96 22
"680" 22100249 "LAL" "LeBron James" "F" 1610612747 2544 4 7 0.571 1 3 0.333333333333333 1 3 4 0.75 "Los Angeles" "LeBron" 21.4333333333333 1 1 0 1 1 5 0 0 2 1 10 14.3 117.4 150 -32.6 2.5 103.02 46
"681" 22100249 "LAL" "Anthony Davis" "F" 1610612747 203076 11 19 0.579 0 1 0 0.8 11 18 0.611111111111111 "Los Angeles" "Anthony" 39.6333333333333 8 10 1 9 10 6 4 5 2 4 30 6.3 108.1 101.1 7 3 104.76 86
"682" 22100249 "LAL" "DeAndre Jordan" "C" 1610612747 201599 3 4 0.75 0 0 0 0 3 4 0.75 "Los Angeles" "DeAndre" 13.25 0 0 4 5 9 1 0 1 1 2 6 16.7 106.9 106.9 0 1 105.06 29
"683" 22100249 "LAL" "Avery Bradley" "G" 1610612747 202340 0 3 0 0 3 0 0 0 0 0 "Los Angeles" "Avery" 26.0666666666667 0 0 0 3 3 1 0 0 0 3 0 0 129.6 94.5 35.1 0 100.36 54
"684" 22100249 "LAL" "Russell Westbrook" "G" 1610612747 201566 10 21 0.476 1 6 0.166666666666667 0.625 9 15 0.6 "Los Angeles" "Russell" 34.8333333333333 5 8 1 8 9 10 2 0 3 4 26 7.9 113 102.6 10.4 3.33 106.13 77
"685" 22100249 "LAL" "Talen Horton-Tucker" NA 1610612747 1629659 4 13 0.308 0 2 0 0 4 11 0.363636363636364 "Los Angeles" "Talen" 32.75 0 0 2 4 6 3 1 0 2 4 8 11.1 119.4 100 19.4 1.5 106.25 72
"686" 22100249 "LAL" "Carmelo Anthony" NA 1610612747 2546 5 8 0.625 5 8 0.625 1 0 0 0 "Los Angeles" "Carmelo" 29.8833333333333 3 3 1 1 2 0 0 2 1 2 18 10 131.7 109.4 22.4 0 102 63
"687" 22100249 "LAL" "Wayne Ellington" NA 1610612747 201961 1 5 0.2 1 5 0.2 1 0 0 0 "Los Angeles" "Wayne" 11.8833333333333 1 1 0 1 1 0 0 0 0 0 4 0 85.2 107.4 -22.2 0 109.06 27
"688" 22100249 "LAL" "Dwight Howard" NA 1610612747 2730 5 6 0.833 2 2 1 0.5 3 4 0.75 "Los Angeles" "Dwight" 13.2333333333333 1 2 1 4 5 0 0 0 0 1 13 0 125 148.3 -23.3 0 103.38 28
"689" 22100249 "LAL" "Malik Monk" NA 1610612747 1628370 2 3 0.667 0 1 0 1 2 2 1 "Los Angeles" "Malik" 12.3 2 2 0 3 3 2 0 0 2 0 6 25 125.9 121.4 4.5 1 107.33 27
"690" 22100249 "LAL" "Rajon Rondo" NA 1610612747 200765 0 3 0 0 0 0 0 0 3 0 "Los Angeles" "Rajon" 4.73333333333333 0 0 2 0 2 1 0 0 0 0 0 0 100 120 -20 0 96.2 9
"691" 22100249 "DET" "Saddiq Bey" "F" 1610612765 1630180 6 13 0.462 2 7 0.285714285714286 0 4 6 0.666666666666667 "Detroit" "Saddiq" 34.15 0 0 1 3 4 2 1 0 1 4 14 6.3 108 101.3 6.7 2 105.42 75
"692" 22100249 "DET" "Jerami Grant" "F" 1610612765 203924 12 25 0.48 5 9 0.555555555555556 0.7 7 16 0.4375 "Detroit" "Jerami" 37.3 7 10 0 4 4 3 1 0 1 1 36 2.9 103.7 109.9 -6.2 3 104.86 82
"693" 22100249 "DET" "Isaiah Stewart" "C" 1610612765 1630191 2 4 0.5 0 0 0 0 2 4 0.5 "Detroit" "Isaiah" 18.5833333333333 0 0 1 0 1 1 0 1 1 2 4 16.7 120 112.2 7.8 1 104.61 40
"694" 22100249 "DET" "Cory Joseph" "G" 1610612765 202709 1 4 0.25 1 3 0.333333333333333 1 0 1 0 "Detroit" "Cory" 38.6166666666667 2 2 0 4 4 7 1 0 0 3 5 0 116.9 118.1 -1.2 0 103.17 83
"695" 22100249 "DET" "Cade Cunningham" "G" 1610612765 1630595 6 21 0.286 1 9 0.111111111111111 0 5 12 0.416666666666667 "Detroit" "Cade" 38.0833333333333 0 0 1 11 12 10 2 0 3 3 13 8.8 105.9 107.1 -1.3 3.33 106.5 85
"696" 22100249 "DET" "Frank Jackson" NA 1610612765 1628402 5 11 0.455 3 6 0.5 1 2 5 0.4 "Detroit" "Frank" 25.7 2 2 1 1 2 0 0 3 1 2 15 7.7 107.5 129.6 -22.1 0 99.92 53
"697" 22100249 "DET" "Hamidou Diallo" NA 1610612765 1628977 7 9 0.778 1 1 1 1 6 8 0.75 "Detroit" "Hamidou" 21.1833333333333 2 2 3 3 6 1 2 1 1 1 17 8.3 114.9 133.3 -18.4 1 104.24 47
"698" 22100249 "DET" "Trey Lyles" NA 1610612765 1626168 2 6 0.333 1 4 0.25 0.667 1 2 0.5 "Detroit" "Trey" 11.1166666666667 2 3 0 2 2 0 0 0 2 4 7 22.2 115.4 112.5 2.9 0 107.95 26
"699" 22100249 "DET" "Josh Jackson" NA 1610612765 1628367 2 4 0.5 0 1 0 0.5 2 3 0.666666666666667 "Detroit" "Josh" 15.2666666666667 1 2 1 3 4 3 0 1 1 4 5 12.5 122.6 158.1 -35.5 3 97.51 31
"700" 22100257 "IND" "Justin Holiday" "F" 1610612754 203200 5 9 0.556 4 7 0.571428571428571 0 1 2 0.5 "Indiana" "Justin" 25.5333333333333 0 0 0 4 4 2 1 0 1 1 14 8.3 130.2 79.2 50.9 2 99.63 53
"701" 22100257 "IND" "Domantas Sabonis" "F" 1610612754 1627734 8 14 0.571 0 2 0 1 8 12 0.666666666666667 "Indiana" "Domantas" 26.3333333333333 5 5 4 7 11 4 1 0 3 4 21 13 122.6 79.6 43 1.33 97.52 53
"702" 22100257 "IND" "Myles Turner" "C" 1610612754 1626167 5 9 0.556 2 2 1 0 3 7 0.428571428571429 "Indiana" "Myles" 25.6833333333333 0 1 1 9 10 1 0 4 0 2 12 0 121.2 74.5 46.6 0 96.25 52
"703" 22100257 "IND" "Caris LeVert" "G" 1610612754 1627747 6 9 0.667 0 2 0 0 6 7 0.857142857142857 "Indiana" "Caris" 20.05 0 0 0 2 2 2 1 1 2 0 12 15.4 126.2 68.3 57.9 1 99.35 42
"704" 22100257 "IND" "Malcolm Brogdon" "G" 1610612754 1627763 4 9 0.444 2 5 0.4 1 2 4 0.5 "Indiana" "Malcolm" 28.5333333333333 6 6 0 4 4 7 1 2 1 1 16 5 122.8 75 47.8 7 95.05 57
"705" 22100257 "IND" "Chris Duarte" NA 1610612754 1630537 3 11 0.273 2 6 0.333333333333333 0.5 1 5 0.2 "Indiana" "Chris" 22.5333333333333 1 2 0 6 6 3 1 1 2 0 9 11.8 120.9 86.4 34.6 1.5 92.66 43
"706" 22100257 "IND" "Torrey Craig" NA 1610612754 1628470 2 3 0.667 0 1 0 0 2 2 1 "Indiana" "Torrey" 17.1 0 0 0 4 4 1 1 2 0 2 4 0 103.1 87.9 15.2 0 91.23 32
"707" 22100257 "IND" "T.J. McConnell" NA 1610612754 204456 1 4 0.25 0 0 0 1 1 4 0.25 "Indiana" "T.J." 20.85 2 2 3 3 6 3 0 0 1 1 4 11.1 119.5 97.5 22 3 93.24 41
"708" 22100257 "IND" "Kelan Martin" NA 1610612754 1629103 3 7 0.429 1 3 0.333333333333333 0 2 4 0.5 "Indiana" "Kelan" 19.5333333333333 0 0 0 1 1 2 1 0 0 1 7 0 134.2 110.5 23.7 0 93.38 38
"709" 22100257 "IND" "Jeremy Lamb" NA 1610612754 203087 2 4 0.5 1 2 0.5 0 1 2 0.5 "Indiana" "Jeremy" 9.18333333333333 0 0 0 2 2 2 0 0 0 0 5 0 77.8 72.2 5.6 0 94.08 18
"710" 22100257 "IND" "Brad Wanamaker" NA 1610612754 202954 0 1 0 0 0 0 1 0 1 0 "Indiana" "Brad" 6.73333333333333 2 2 0 1 1 0 0 0 0 1 2 0 53.8 64.3 -10.4 0 96.24 13
"711" 22100257 "IND" "Oshae Brissett" NA 1610612754 1629052 1 2 0.5 1 1 1 0 0 1 0 "Indiana" "Oshae" 6.73333333333333 0 0 1 1 2 0 0 1 0 0 3 0 53.8 64.3 -10.4 0 96.24 13
"712" 22100257 "IND" "Goga Bitadze" NA 1610612754 1629048 0 5 0 0 0 0 0 0 5 0 "Indiana" "Goga" 6.73333333333333 0 0 2 3 5 0 0 0 1 1 0 16.7 53.8 64.3 -10.4 0 96.24 13
"713" 22100257 "IND" "Isaiah Jackson" NA 1610612754 1630543 0 3 0 0 0 0 0 0 3 0 "Indiana" "Isaiah" 4.46666666666667 0 0 0 1 1 0 0 1 0 1 0 0 55.6 40 15.6 0 102.09 9
"714" 22100257 "CHI" "Zach LaVine" "F" 1610612741 203897 7 18 0.389 3 7 0.428571428571429 0 4 11 0.363636363636364 "Chicago" "Zach" 26.3833333333333 0 1 1 1 2 3 0 0 3 0 17 12.5 64.8 127.8 -63 1 98.24 54
"715" 22100257 "CHI" "DeMar DeRozan" "F" 1610612741 201942 8 16 0.5 0 1 0 1 8 15 0.533333333333333 "Chicago" "DeMar" 26.5333333333333 2 2 0 1 1 2 1 0 4 2 18 17.4 83.3 116.7 -33.3 0.5 97.69 54
"716" 22100257 "CHI" "Tony Bradley" "C" 1610612741 1628396 3 4 0.75 0 0 0 0 3 4 0.75 "Chicago" "Tony" 17.3166666666667 0 0 0 5 5 0 0 0 0 1 6 0 77.8 119.4 -41.7 0 99.79 36
"717" 22100257 "CHI" "Coby White" "G" 1610612741 1629632 2 10 0.2 0 3 0 0 2 7 0.285714285714286 "Chicago" "Coby" 24.65 0 0 0 5 5 3 0 0 0 4 4 0 87.8 110 -22.2 0 96.39 49
"718" 22100257 "CHI" "Lonzo Ball" "G" 1610612741 1628366 0 7 0 0 4 0 0 0 3 0 "Chicago" "Lonzo" 25.1 0 0 0 5 5 2 0 1 1 1 0 10 69.2 133.3 -64.1 2 98.49 52
"719" 22100257 "CHI" "Ayo Dosunmu" NA 1610612741 1630245 3 4 0.75 1 2 0.5 0 2 2 1 "Chicago" "Ayo" 23.8333333333333 0 0 0 1 1 1 0 1 0 3 7 0 76.1 110.6 -34.6 0 93.65 46
"720" 22100257 "CHI" "Derrick Jones Jr." NA 1610612741 1627884 2 3 0.667 0 0 0 0.667 2 3 0.666666666666667 "Chicago" "Derrick" 18.6833333333333 4 6 2 3 5 0 1 0 0 1 8 0 89.2 127.8 -38.6 0 93.77 37
"721" 22100257 "CHI" "Troy Brown Jr." NA 1610612741 1628972 2 9 0.222 1 4 0.25 0.5 1 5 0.2 "Chicago" "Troy" 30.3666666666667 1 2 1 4 5 2 0 0 0 1 6 0 98.3 106.7 -8.4 0 94.05 59
"722" 22100257 "CHI" "Javonte Green" NA 1610612741 1629750 1 2 0.5 0 0 0 0.5 1 2 0.5 "Chicago" "Javonte" 16.4 1 2 1 3 4 0 2 0 0 2 3 0 93.9 108.6 -14.6 0 99.51 33
"723" 22100257 "CHI" "Alize Johnson" NA 1610612741 1628993 0 1 0 0 0 0 0 0 1 0 "Chicago" "Alize" 5.26666666666667 0 0 0 0 0 0 1 0 0 0 0 0 70 130 -60 0 91.14 10
"724" 22100257 "CHI" "Matt Thomas" NA 1610612741 1629744 2 7 0.286 1 4 0.25 0 1 3 0.333333333333333 "Chicago" "Matt" 12 0 0 0 1 1 0 1 0 0 1 5 0 69.6 87 -17.4 0 92 23
"725" 22100257 "CHI" "Marko Simonovic" NA 1610612741 1630250 0 1 0 0 1 0 0.5 0 0 0 "Chicago" "Marko" 6.73333333333333 1 2 0 1 1 0 0 0 1 0 1 33.3 64.3 53.8 10.4 0 96.24 14
"726" 22100257 "CHI" "Devon Dotson" NA 1610612741 1629653 1 3 0.333 0 2 0 0 1 1 1 "Chicago" "Devon" 6.73333333333333 0 0 0 3 3 0 0 0 0 0 2 0 64.3 53.8 10.4 0 96.24 14
"727" 22100265 "DEN" "Aaron Gordon" "F" 1610612743 203932 5 9 0.556 0 1 0 1 5 8 0.625 "Denver" "Aaron" 32.2666666666667 1 1 1 2 3 3 0 0 1 2 11 7.7 109.7 125 -15.3 3 93.71 62
"728" 22100265 "DEN" "Jeff Green" "F" 1610612743 201145 9 16 0.563 3 4 0.75 1 6 12 0.5 "Denver" "Jeff" 34.7 3 3 1 3 4 3 0 3 2 2 24 9.1 104.3 137.7 -33.4 1.5 96.14 70
"729" 22100265 "DEN" "JaMychal Green" "C" 1610612743 203210 3 9 0.333 1 4 0.25 1 2 5 0.4 "Denver" "JaMychal" 26.15 2 2 0 5 5 2 1 0 1 2 9 7.7 96.3 125 -28.7 2 97.28 54
"730" 22100265 "DEN" "Will Barton" "G" 1610612743 203115 4 10 0.4 3 6 0.5 0 1 4 0.25 "Denver" "Will" 34.55 0 0 2 6 8 7 0 0 4 2 11 19 98.6 132.9 -34.3 1.75 97.26 70
"731" 22100265 "DEN" "Monte Morris" "G" 1610612743 1628420 7 11 0.636 2 3 0.666666666666667 0 5 8 0.625 "Denver" "Monte" 30.2333333333333 0 0 0 2 2 2 0 0 4 2 16 23.5 110.2 128.8 -18.6 0.5 93.67 59
"732" 22100265 "DEN" "Austin Rivers" NA 1610612743 203085 3 6 0.5 2 5 0.4 0 1 1 1 "Denver" "Austin" 20.8666666666667 0 0 0 1 1 2 1 0 0 2 8 0 121.1 123.7 -2.6 0 87.42 38
"733" 22100265 "DEN" "P.J. Dozier" NA 1610612743 1628408 1 3 0.333 0 1 0 0 1 2 0.5 "Denver" "P.J." 4.01666666666667 0 0 1 1 2 1 0 0 0 0 2 0 87.5 112.5 -25 0 95.56 8
"734" 22100265 "DEN" "Facundo Campazzo" NA 1610612743 1630267 2 4 0.5 2 4 0.5 0.667 0 0 0 "Denver" "Facundo" 28.5833333333333 2 3 0 2 2 5 3 0 1 3 8 9.1 114.5 127.3 -12.7 5 92.36 55
"735" 22100265 "DEN" "Zeke Nnaji" NA 1610612743 1630192 3 6 0.5 2 4 0.5 0 1 2 0.5 "Denver" "Zeke" 14.9666666666667 0 0 1 6 7 0 0 2 3 0 8 33.3 113.8 128.6 -14.8 0 91.4 29
"736" 22100265 "DEN" "Markus Howard" NA 1610612743 1630210 1 3 0.333 0 1 0 0 1 2 0.5 "Denver" "Markus" 3.41666666666667 0 0 0 0 0 1 1 0 0 0 2 0 75 75 0 0 112.39 8
"737" 22100265 "DEN" "Bol Bol" NA 1610612743 1629626 0 0 0 0 0 0 0 0 0 0 "Denver" "Bol" 3.41666666666667 0 0 0 1 1 0 0 0 0 0 0 0 75 75 0 0 112.39 8
"738" 22100265 "DEN" "Vlatko Cancar" NA 1610612743 1628427 0 0 0 0 0 0 0.5 0 0 0 "Denver" "Vlatko" 3.41666666666667 1 2 0 0 0 0 0 0 0 0 1 0 75 75 0 0 112.39 8
"739" 22100265 "DEN" "Petr Cornelie" NA 1610612743 1627822 0 1 0 0 0 0 0 0 1 0 "Denver" "Petr" 3.41666666666667 0 0 1 1 2 0 0 0 1 0 0 50 75 75 0 0 112.39 8
"740" 22100265 "POR" "Norman Powell" "F" 1610612757 1626181 5 10 0.5 1 5 0.2 0.667 4 5 0.8 "Portland" "Norman" 26.2833333333333 4 6 0 2 2 3 3 1 1 3 15 5.9 135.2 107.5 27.6 3 97.7 54
"741" 22100265 "POR" "Robert Covington" "F" 1610612757 203496 3 6 0.5 1 4 0.25 1 2 2 1 "Portland" "Robert" 27 2 2 1 6 7 2 1 3 1 2 9 10 127.3 101.9 25.4 2 96.89 55
"742" 22100265 "POR" "Jusuf Nurkic" "C" 1610612757 203994 2 6 0.333 0 0 0 1 2 6 0.333333333333333 "Portland" "Jusuf" 24.1666666666667 2 2 2 5 7 3 1 1 2 1 6 16.7 136 104.2 31.8 1.5 97.32 50
"743" 22100265 "POR" "CJ McCollum" "G" 1610612757 203468 13 19 0.684 5 9 0.555555555555556 0.333 8 10 0.8 "Portland" "CJ" 34.4833333333333 1 3 0 3 3 3 2 0 0 1 32 0 135.7 95.7 40 0 97.44 70
"744" 22100265 "POR" "Damian Lillard" "G" 1610612757 203081 9 13 0.692 5 8 0.625 1 4 5 0.8 "Portland" "Damian" 31.3 2 2 0 3 3 5 1 0 1 1 25 5 130.6 111.5 19.2 5 94.31 62
"745" 22100265 "POR" "Anfernee Simons" NA 1610612757 1629014 6 12 0.5 2 5 0.4 0 4 7 0.571428571428571 "Portland" "Anfernee" 22.8833333333333 0 0 2 3 5 2 0 0 2 3 14 12.5 119 126.2 -7.1 1 88.1 42
"746" 22100265 "POR" "Nassir Little" NA 1610612757 1629642 5 9 0.556 1 3 0.333333333333333 0.667 4 6 0.666666666666667 "Portland" "Nassir" 23.2666666666667 2 3 2 3 5 1 1 0 0 1 13 0 115.9 106.7 9.2 0 91.81 44
"747" 22100265 "POR" "Cody Zeller" NA 1610612757 203469 0 3 0 0 0 0 0.5 0 3 0 "Portland" "Cody" 9.85 1 2 1 0 1 2 0 1 0 1 1 0 126.3 105 21.3 0 95.03 19
"748" 22100265 "POR" "Larry Nance Jr." NA 1610612757 1626204 1 4 0.25 0 1 0 0 1 3 0.333333333333333 "Portland" "Larry" 15.3666666666667 0 0 4 3 7 2 2 0 0 2 2 0 126.7 110 16.7 0 93.71 30
"749" 22100265 "POR" "Tony Snell" NA 1610612757 203503 0 4 0 0 3 0 0 0 1 0 "Portland" "Tony" 10.7333333333333 0 0 0 0 0 0 0 0 0 1 0 0 123.5 133.3 -9.8 0 78.26 17
"750" 22100265 "POR" "Greg Brown III" NA 1610612757 1630535 1 1 1 0 0 0 0 1 1 1 "Portland" "Greg" 3.66666666666667 0 0 0 0 0 0 1 1 0 1 2 0 75 75 0 0 104.73 8
"751" 22100265 "POR" "Dennis Smith Jr." NA 1610612757 1628372 0 1 0 0 1 0 0 0 0 0 "Portland" "Dennis" 3.66666666666667 0 0 0 1 1 1 0 0 2 0 0 50 75 75 0 0.5 104.73 8
"752" 22100265 "POR" "Ben McLemore" NA 1610612757 203463 0 0 0 0 0 0 0 0 0 0 "Portland" "Ben" 3.66666666666667 0 0 0 0 0 0 0 0 0 0 0 0 75 75 0 0 104.73 8
"753" 22100265 "POR" "CJ Elleby" NA 1610612757 1629604 0 0 0 0 0 0 0 0 0 0 "Portland" "CJ" 3.66666666666667 0 0 0 2 2 1 0 0 0 1 0 0 75 75 0 0 104.73 8
"754" 22100273 "DET" "Saddiq Bey" "F" 1610612765 1630180 4 11 0.364 3 8 0.375 0.5 1 3 0.333333333333333 "Detroit" "Saddiq" 33.0666666666667 2 4 0 7 7 1 0 0 1 3 13 6.7 83.8 111.9 -28.1 1 97.97 68
"755" 22100273 "DET" "Jerami Grant" "F" 1610612765 203924 5 13 0.385 1 6 0.166666666666667 1 4 7 0.571428571428571 "Detroit" "Jerami" 28.3333333333333 2 2 1 3 4 1 2 0 1 3 13 6.3 95.1 121 -25.9 1 104.19 61
"756" 22100273 "DET" "Luka Garza" "C" 1610612765 1630568 2 7 0.286 0 2 0 1 2 5 0.4 "Detroit" "Luka" 22.5833333333333 2 2 2 3 5 0 0 0 0 1 6 0 73.5 116 -42.5 0 105.21 49
"757" 22100273 "DET" "Cory Joseph" "G" 1610612765 202709 0 2 0 0 1 0 0 0 1 0 "Detroit" "Cory" 7.33333333333333 0 0 0 0 0 0 0 0 1 0 0 33.3 60 178.6 -118.6 0 94.91 15
"758" 22100273 "DET" "Cade Cunningham" "G" 1610612765 1630595 3 10 0.3 2 6 0.333333333333333 0.5 1 4 0.25 "Detroit" "Cade" 29.9 1 2 0 8 8 7 0 0 4 1 9 18.2 87.7 121.2 -33.5 1.75 105.15 65
"759" 22100273 "DET" "Hamidou Diallo" NA 1610612765 1628977 3 6 0.5 0 0 0 0 3 6 0.5 "Detroit" "Hamidou" 20.1166666666667 0 0 1 4 5 0 1 1 0 5 6 0 78.6 97.7 -19.2 0 102.6 42
"760" 22100273 "DET" "Frank Jackson" NA 1610612765 1628402 3 10 0.3 0 5 0 0 3 5 0.6 "Detroit" "Frank" 23.5 0 0 0 2 2 1 0 0 0 0 6 0 110.2 100 10.2 0 104.18 49
"761" 22100273 "DET" "Trey Lyles" NA 1610612765 1626168 7 15 0.467 2 8 0.25 1 5 7 0.714285714285714 "Detroit" "Trey" 22.5666666666667 3 3 4 3 7 0 0 0 1 3 19 6.3 115.2 102 13.2 0 101.03 46
